H_PSE120mean,H_PSE120std
1.2909,0.75071
1.2926,0.79647
1.2809,0.72939
1.2835,0.69618
1.317,0.72034
1.3303,0.69219
1.3121,0.64488
1.3179,0.6221
1.2932,0.56635
1.2677,0.50508
1.292,0.54261
1.1996,0.45882
1.2524,0.53651
1.2016,0.4619
1.2064,0.49163
1.2895,0.5674
1.3686,0.49351
1.4383,0.53298
1.4115,0.57685
1.3964,0.6764
1.4198,0.7124
1.3037,0.7344
1.1793,0.71967
1.1299,0.64262
1.0785,0.60989
1.0578,0.69182
1.1082,0.74735
1.0983,0.73269
1.0469,0.77832
1.0222,0.75013
1.0405,0.75149
0.96194,0.61398
0.89221,0.57261
0.86522,0.55452
0.87458,0.57201
0.96315,0.71714
0.97044,0.70792
0.97116,0.7347
0.95868,0.82056
0.93044,0.75883
0.95444,0.79083
0.91504,0.80269
0.88529,0.88137
0.89104,1.1042
1.0027,1.0141
1.0319,0.80622
1.0292,0.70036
1.0531,0.69671
1.0083,0.71712
0.94788,0.72035
0.9321,0.73385
0.89728,0.74049
0.93147,0.76006
1.0051,0.78656
1.1023,0.85662
1.0797,0.77463
1.077,0.71603
1.0632,0.62438
1.05,0.53971
1.051,0.49753
1.0275,0.53154
0.99199,0.61793
0.99187,0.67878
0.99904,0.69473
0.99707,0.66143
1.0069,0.69836
1.0441,0.74184
0.97436,0.67587
0.92509,0.70106
0.9061,0.64333
0.88807,0.70313
0.92677,0.79096
0.99251,0.86672
1.0544,0.85895
1.0414,0.89639
1.1058,0.92308
1.1216,0.99713
1.1847,1.0364
1.3403,1.0773
1.3888,1.0366
1.3462,1.0401
1.3067,0.9773
1.3045,0.90326
1.3005,0.87725
1.3161,0.89004
1.3151,0.81292
1.3256,0.76441
1.3526,0.69667
1.3462,0.66928
1.3241,0.62111
1.2905,0.59348
1.2772,0.60562
1.2783,0.61311
1.278,0.62309
1.3319,0.67519
1.3258,0.66004
1.3774,0.65768
1.4339,0.71921
1.4094,0.63002
1.3958,0.61206
1.3358,0.5997
1.2985,0.56932
1.306,0.55692
1.3054,0.55143
1.3303,0.67107
1.3069,0.78449
1.3602,0.78994
1.3862,0.80159
1.3041,0.71853
1.2304,0.63464
1.1791,0.59866
1.1942,0.63882
1.2382,0.70643
1.2846,0.71985
1.2759,0.7134
1.3083,0.75052
1.3358,0.87138
1.2226,0.91301
1.0876,0.9712
1.023,0.98987
1.0369,1.0229
1.0307,0.9641
1.0504,0.98146
1.0997,0.96767
1.0958,0.93159
1.0451,0.88786
1.0121,0.84181
1.0165,0.81661
1.0151,0.7915
1.0139,0.78035
1.014,0.7229
1.0244,0.66845
1.0505,0.63376
1.0792,0.66851
1.0855,0.75896
1.0315,0.82231
1.0452,0.8801
1.0892,0.85336
1.076,0.78908
1.079,0.79686
1.088,0.84775
1.0161,0.7742
0.95441,0.70386
0.94588,0.68218
0.96738,0.6827
0.88623,0.73477
0.83393,0.85466
0.81062,1.1706
1.0217,0.80559
1.0098,0.71151
1.0323,0.69184
1.0991,0.69401
1.1461,0.68502
1.2047,0.67651
1.2246,0.74373
1.2268,0.72483
1.2259,0.62715
1.2278,0.58165
1.2164,0.58037
1.247,0.62222
1.2484,0.63264
1.2814,0.60303
1.2961,0.57849
1.2633,0.57178
1.2403,0.60095
1.2329,0.61045
1.1442,0.55593
1.098,0.56766
1.0518,0.61022
0.99298,0.63963
0.95875,0.70148
0.94986,0.80563
0.99507,0.99314
1.0515,1.0439
1.0225,0.9032
1.0403,0.86674
1.106,0.84938
1.1579,0.79395
1.2094,0.73471
1.2356,0.74786
1.2044,0.73484
1.177,0.71869
1.1392,0.75154
1.0828,0.77678
1.0044,0.71721
0.95966,0.69998
0.94419,0.69482
0.94199,0.69437
0.94868,0.69303
0.94493,0.74283
0.96833,0.85095
0.96413,0.8028
1.0254,0.79401
1.0446,0.7383
1.0592,0.8004
1.0585,0.84114
1.059,0.8219
1.0925,0.80145
1.1653,0.78824
1.2317,0.72523
1.3044,0.72936
1.3723,0.76801
1.3838,0.75379
1.4319,0.81872
1.4312,0.74611
1.412,0.70632
1.3382,0.64296
1.3047,0.63583
1.284,0.6437
1.3198,0.68159
1.2719,0.60524
1.1968,0.61342
1.1668,0.61964
1.1615,0.61274
1.1341,0.61865
1.169,0.65642
1.2052,0.6623
1.1817,0.61049
1.1318,0.57957
1.1339,0.54876
1.1496,0.53493
1.15,0.54189
1.0989,0.57875
1.1547,0.53702
1.1724,0.51619
1.2305,0.60504
1.2311,0.75396
1.2398,0.82567
1.2672,0.80844
1.2804,0.84622
1.3281,0.82018
1.3967,0.84447
1.352,0.7659
1.241,0.74633
1.1918,0.79176
1.2591,0.93972
1.283,0.8983
1.2437,0.85717
1.2451,0.90714
1.1321,0.87551
1.0619,0.86276
1.0686,0.92023
1.0526,0.95767
1.0199,0.94271
1.003,0.88845
1.0027,0.85148
1.0331,0.88082
0.99322,0.83538
1.0375,0.86949
0.96571,0.87228
0.9142,0.88668
0.89011,0.95451
0.90242,0.98123
0.86148,0.94342
0.8424,0.90324
0.82914,0.91318
0.88146,0.96312
1.0141,0.96316
1.1665,0.94326
1.31,0.92492
1.3232,0.87293
1.3629,0.83553
1.4333,0.86864
1.3115,0.73236
1.3078,0.70088
1.3684,0.73812
1.3458,0.73558
1.2694,0.75508
1.2241,0.81898
1.1684,0.78388
1.1681,0.77037
1.2336,0.82655
1.2752,0.84119
1.3851,1.039
1.2685,0.85744
1.2403,0.8045
1.2657,0.84927
1.2755,0.92831
1.246,0.95613
1.1809,0.92099
1.0803,0.79466
1.0862,0.72581
1.1294,0.71718
1.2115,0.76177
1.3103,0.81048
1.2631,0.71555
1.2183,0.66463
1.2163,0.69839
1.274,0.7691
1.3253,0.81962
1.2846,0.81928
1.3021,0.89408
1.2291,0.83199
1.1714,0.77974
1.17,0.76321
1.2504,0.75938
1.3409,0.74159
1.3391,0.72728
1.3846,0.79811
1.4292,0.93165
1.3224,0.90226
1.2634,0.9166
1.1896,0.87223
1.1208,0.79336
1.1039,0.75112
1.1077,0.72792
1.0924,0.67756
1.0707,0.63571
1.0958,0.68465
1.0819,0.65129
1.1004,0.64003
1.1218,0.62944
1.0949,0.62828
1.1069,0.75484
1.0932,0.83097
1.0449,0.84647
1.0542,0.92034
0.94037,0.95186
1.0144,0.79916
1.0956,0.75419
1.1754,0.75527
1.1198,0.66791
1.0552,0.65766
1.0385,0.71454
1.0471,0.83012
0.97506,0.81289
0.92133,0.7858
0.92255,0.75245
0.95665,0.70337
1.006,0.65605
1.1342,0.63409
1.2227,0.65075
1.1948,0.66877
1.1575,0.70394
1.1663,0.73828
1.1799,0.7556
1.1825,0.7731
1.131,0.7793
1.1006,0.7847
1.0732,0.7873
1.0918,0.82562
1.1931,0.83955
1.1982,0.78963
1.1758,0.76992
1.171,0.71635
1.1712,0.65621
1.2223,0.64995
1.3025,0.67293
1.3492,0.676
1.3501,0.71934
1.3484,0.79641
1.2881,0.75268
1.102,0.62322
0.99515,0.60939
0.87548,0.65488
0.77318,0.79468
0.80323,0.66234
0.85859,0.63998
0.89088,0.61222
0.91303,0.58356
1.0257,0.62514
1.1271,0.70435
1.1126,0.73535
1.01,0.74928
0.92248,0.77414
0.85947,0.85371
0.79265,1.0509
0.89572,0.86509
1.0202,0.78919
1.0805,0.65013
1.1656,0.60917
1.2762,0.62851
1.24,0.56124
1.1437,0.5236
1.0984,0.56031
1.0351,0.55212
1.0006,0.56337
0.98989,0.57899
1.029,0.58043
1.101,0.60651
1.1752,0.63156
1.2409,0.61285
1.2253,0.56605
1.2266,0.52896
1.2434,0.52049
1.2842,0.54634
1.326,0.58618
1.2819,0.62523
1.1773,0.60179
1.0813,0.55841
1.0453,0.58104
1.0421,0.64789
1.0804,0.73112
1.1393,0.7831
1.1806,0.82378
1.0787,0.69951
1.0409,0.68523
1.0049,0.66618
1.0027,0.65521
1.0184,0.69
1.0054,0.75266
1.0046,0.79209
1.0351,0.86849
1.0061,0.86081
0.97588,0.84575
0.97533,0.82402
0.95956,0.80959
0.8813,0.76526
0.8135,0.76151
0.7818,0.74149
0.82216,0.75446
0.89203,0.86067
0.9473,0.9696
0.86954,0.91647
0.80216,0.8597
0.84847,0.83374
0.91088,0.82639
0.92109,0.81183
0.94808,0.82416
1.0234,0.85275
1.1249,0.89027
1.1338,0.89961
1.1909,0.94418
1.1501,0.8751
1.1338,0.82797
1.0628,0.70222
1.0003,0.59654
0.93573,0.54412
0.904,0.60909
0.91437,0.7128
0.87698,0.75901
0.88595,0.77216
0.92099,0.81507
0.98526,0.91789
0.98851,0.91061
0.90895,0.80701
0.89687,0.78817
0.89842,0.76915
0.85455,0.69587
0.8347,0.704
0.81089,0.65299
0.84991,0.57168
0.9095,0.51938
1.0025,0.6198
1.028,0.61375
1.0689,0.66141
1.0739,0.62232
1.0658,0.66128
1.0721,0.63932
1.0674,0.64418
1.0173,0.6071
0.98705,0.5506
0.96497,0.52252
0.95536,0.53429
0.98835,0.61803
0.97443,0.70234
1.0012,0.75532
0.99971,0.79406
0.99316,0.8063
0.94912,0.7907
0.85184,0.65146
0.84755,0.58225
0.88541,0.58742
0.98589,0.68378
0.94341,0.67507
0.94008,0.71609
0.96441,0.77189
1.0501,0.8987
1.0868,1.0417
1.1004,1.098
1.0313,1.0058
0.95824,0.8877
0.91161,0.7928
0.91742,0.76112
0.95149,0.72105
1.0687,0.68346
1.0694,0.70103
1.1089,0.80175
1.0907,0.84806
1.0886,0.87538
1.1841,0.97186
1.2394,1.0531
1.2203,1.1047
1.1955,1.0131
1.1713,0.91381
1.1387,0.70915
1.1623,0.60021
1.2147,0.55686
1.2754,0.57743
1.3387,0.62882
1.3541,0.65624
1.3538,0.67056
1.4227,0.75497
1.3555,0.60556
1.3019,0.5739
1.1809,0.60113
1.0891,0.66175
1.0907,0.7906
1.0616,0.86079
1.0344,0.8709
1.0727,0.8916
0.99752,0.87934
0.9424,0.90898
0.90344,0.94786
0.85196,0.97736
0.88096,1.0697
0.85717,0.96681
0.8031,0.96575
0.74331,0.91332
0.73915,0.95654
0.67957,0.95902
0.73167,0.9693
0.75232,1.0471
0.78077,1.1296
0.71883,1.0297
0.7212,0.98181
0.7632,1.0123
0.752,1.0197
0.80096,1.0069
0.82155,0.97942
0.75742,0.93087
0.77911,0.92184
0.83436,0.99401
0.78827,0.97379
0.75853,0.94417
0.82578,0.91481
0.9165,0.92985
1.0244,1.0097
1.0225,0.99022
1.0038,0.90757
1.0803,0.85079
1.1204,0.93011
1.0809,0.98042
0.94998,0.89165
0.90411,0.90204
0.85604,0.88768
0.8208,0.87611
0.81272,0.90107
0.84804,0.96087
0.78947,0.94914
0.72819,0.94772
0.72479,0.91213
0.79231,0.91114
0.81443,0.85754
0.82497,0.78559
0.76004,0.70553
0.71987,0.72635
0.71743,0.79
0.77204,0.95646
0.81049,0.94814
0.89511,0.92505
0.92283,0.90032
0.98942,0.92625
1.0134,0.88497
0.94854,0.85087
0.96929,0.88795
1.02,0.95027
1.0199,0.89046
1.0341,0.87405
0.99406,0.9054
1.0322,0.952
1.0424,0.95308
1.0424,0.90731
0.99215,0.88116
0.96192,0.86229
0.96693,0.84274
1.0007,0.85104
1.0563,0.92383
1.0666,0.86002
1.1748,0.90243
1.1932,0.86073
1.2008,0.8459
1.2268,0.85303
1.1839,0.88028
1.1234,0.92196
1.0525,0.90212
1.0409,0.92538
1.0071,0.86821
1.0585,0.87694
1.1374,0.9657
1.247,0.98835
1.345,0.94813
1.3673,0.89585
1.3707,0.84473
1.375,0.82952
1.4118,0.64489
1.3024,0.74193
1.1987,0.68336
1.1708,0.67919
1.218,0.73388
1.1946,0.73406
1.1855,0.65706
1.1995,0.58571
1.3011,0.5933
1.2941,0.67459
1.2592,0.7237
1.2242,0.75239
1.1772,0.82613
1.2328,0.75102
1.3121,0.68252
1.3649,0.71475
1.2559,0.72366
1.1645,0.75579
1.1321,0.73953
1.1302,0.74541
1.1603,0.78081
1.2025,0.85052
1.2729,0.90991
1.4113,0.89496
1.2958,0.83474
1.1674,0.87958
1.0845,0.95898
1.0515,0.97733
1.1023,1.0861
1.1139,1.0303
1.1382,1.0156
1.1506,0.90702
1.227,0.96596
1.1689,0.8721
1.1202,0.87691
1.0676,0.94013
0.99174,0.99778
0.90502,1.0111
0.90194,1.0032
0.96545,0.99022
1.1496,0.99469
1.2212,0.92834
1.3327,0.86858
1.3634,0.83098
1.3289,0.80744
1.3074,0.7846
1.2175,0.71963
1.1775,0.72735
1.1829,0.74124
1.1561,0.72174
1.1549,0.65471
1.1728,0.62239
1.2463,0.67663
1.3238,0.70936
1.3742,0.7917
1.1873,0.76623
1.1181,0.70815
1.113,0.74502
1.1601,0.84573
1.102,0.84298
1.0479,0.89683
1.0364,0.92038
1.1701,0.69267
1.3038,0.70752
1.2688,0.68355
1.2052,0.64265
1.14,0.60319
1.1348,0.57081
1.1564,0.59941
1.2243,0.58979
1.3069,0.50001
1.4143,0.43515
1.4154,0.36544
1.4945,0.49368
1.5099,0.5315
1.4205,0.53266
1.3978,0.57214
1.3482,0.50455
1.3314,0.46583
1.3708,0.44035
1.4939,0.42419
1.5069,0.40173
1.4785,0.38775
1.4709,0.39887
1.4249,0.40926
1.3296,0.4355
1.2459,0.54502
1.2425,0.64494
1.3226,0.70758
1.3943,0.74381
1.3989,0.63202
1.4637,0.55131
1.5139,0.53157
1.5127,0.48279
1.4713,0.43741
1.4986,0.40683
1.4886,0.33215
1.4485,0.30014
1.454,0.37179
1.4455,0.41005
1.4253,0.43512
1.4363,0.47764
1.4404,0.47019
1.4496,0.45633
1.507,0.46026
1.5743,0.46357
1.5985,0.46777
1.6019,0.56131
1.5741,0.52044
1.6216,0.50547
1.7305,0.48903
1.9147,0.47278
2.1569,0.47667
2.4293,0.52934
2.743,0.6547
2.8287,0.56718
2.9017,0.59365
2.9044,0.66765
2.7414,0.60269
2.5568,0.53679
2.4264,0.51666
2.3611,0.51709
2.3603,0.48748
2.4567,0.50779
2.555,0.55627
2.5169,0.52998
2.4447,0.50779
2.3871,0.48784
2.3551,0.49356
2.3156,0.48569
2.3463,0.50294
2.4167,0.53019
2.5154,0.69446
2.5704,0.71397
2.5704,0.66222
2.5249,0.56916
2.4953,0.63763
2.3685,0.55783
2.3025,0.58636
2.2088,0.71767
2.1385,0.59026
2.1546,0.59502
2.215,0.63912
2.2709,0.71022
2.377,0.67275
2.364,0.66116
2.3431,0.64091
2.3468,0.60484
2.3583,0.57266
2.3475,0.55134
2.3842,0.62481
2.3433,0.58912
2.3456,0.58973
2.4063,0.56357
2.4289,0.62949
2.385,0.67791
2.3497,0.69142
2.3341,0.69592
2.343,0.69799
2.3731,0.69717
2.3837,0.65371
2.3919,0.60281
2.4085,0.58115
2.4539,0.56326
2.495,0.57071
2.4503,0.59557
2.4037,0.59743
2.3749,0.60302
2.3713,0.61616
2.411,0.59926
2.4574,0.57583
2.4732,0.54414
2.4983,0.51309
2.5508,0.5301
2.5284,0.52531
2.533,0.55719
2.5082,0.56006
2.4946,0.56576
2.5128,0.58236
2.4966,0.56402
2.4627,0.52665
2.4353,0.49963
2.4153,0.48124
2.4176,0.47297
2.4224,0.48892
2.418,0.51411
2.4167,0.54261
2.4084,0.54073
2.4478,0.55742
2.4866,0.59269
2.527,0.66125
2.5052,0.62713
2.407,0.52489
2.3641,0.56675
2.296,0.47954
2.2695,0.50198
2.302,0.58305
2.4636,0.72551
2.5276,0.65289
2.5059,0.6195
2.4138,0.57181
2.3629,0.56931
2.3088,0.51606
2.2421,0.49515
2.1809,0.4815
2.1947,0.5051
2.253,0.55893
2.383,0.62908
2.6027,0.80416
2.6897,0.7575
2.6287,0.60562
2.5245,0.50395
2.43,0.46519
2.4002,0.43693
2.4247,0.45406
2.528,0.48516
2.6428,0.52841
2.7576,0.54603
2.9002,0.67879
2.9137,0.67634
2.8188,0.64115
2.5161,0.53921
2.2581,0.56513
1.9951,0.46243
1.805,0.42305
1.6914,0.41851
1.6464,0.43669
1.6661,0.48324
1.7037,0.54175
1.7075,0.56218
1.6791,0.50236
1.6903,0.481
1.7452,0.50464
1.7095,0.45262
1.675,0.4888
1.6478,0.51727
1.6247,0.49252
1.6331,0.45996
1.654,0.40614
1.6368,0.36504
1.5363,0.476
1.4491,0.50015
1.3757,0.5386
1.3575,0.5551
1.3646,0.55372
1.381,0.54973
1.4169,0.54812
1.4603,0.53375
1.5206,0.55063
1.5271,0.48145
1.5225,0.42251
1.4813,0.41934
1.4297,0.40221
1.3873,0.40417
1.3545,0.38678
1.3457,0.38891
1.3974,0.43699
1.4543,0.50741
1.4761,0.54669
1.4566,0.54508
1.4704,0.59053
1.5157,0.71258
1.5013,0.7062
1.4701,0.65253
1.451,0.63288
1.3883,0.61196
1.3531,0.68689
1.3349,0.57541
1.3008,0.57704
1.4272,0.69668
1.3919,0.60761
1.3936,0.60713
1.4665,0.62876
1.4971,0.64336
1.4925,0.67437
1.5253,0.78673
1.5181,0.83787
1.4538,0.7237
1.4064,0.73779
1.3467,0.81744
1.2236,0.84438
1.1834,0.92818
1.1478,1.0491
1.0626,1.2343
1.1386,1.0487
1.1677,0.82894
1.2354,0.72943
1.2974,0.71244
1.2643,0.63852
1.291,0.66019
1.2416,0.65058
1.1768,0.63194
1.1768,0.62328
1.2382,0.69805
1.2788,0.72938
1.2151,0.67668
1.2605,0.81521
1.2312,0.76745
1.2725,0.83321
1.2536,0.81864
1.2409,0.84987
1.2044,0.97813
1.1155,1.0499
1.1193,0.84294
1.0846,0.72989
1.0668,0.69074
1.1247,0.69757
1.2087,0.79702
1.1816,0.79664
1.2241,0.82963
1.2818,0.87645
1.2363,0.81508
1.2878,0.82332
1.2543,0.76592
1.2128,0.65252
1.2632,0.65378
1.2684,0.59861
1.2208,0.62059
1.2258,0.69038
1.1508,0.76341
1.1482,0.86282
1.1752,1.0109
1.1839,1.038
1.2395,1.0662
1.2619,1.0728
1.2389,1.0301
1.1901,1.0044
1.2065,1.0297
1.1524,1.0579
1.1496,1.011
1.0602,0.90527
1.044,0.93628
1.0752,1.057
1.1778,1.2062
1.1697,1.1172
1.1616,1.1514
1.13,1.0485
1.0945,0.98638
1.1,0.96851
1.0923,1.0984
1.0661,1.0332
1.0543,1.0949
1.0047,0.95631
1.0447,0.81965
1.0566,0.93042
1.1847,0.63617
1.3823,0.53317
1.2348,0.60763
